Período;Tasa de desempleo nacional en Porcentaje - Mensual
23/7/2015 0:00;4,46
24/7/2015 0:00;4,46
25/7/2015 0:00;4,46
26/7/2015 0:00;4,46
27/7/2015 0:00;4,46
28/7/2015 0:00;4,46
29/7/2015 0:00;4,46
30/7/2015 0:00;4,46
31/7/2015 0:00;4,46
1/8/2015 0:00;4,46
2/8/2015 0:00;4,46
3/8/2015 0:00;4,46
4/8/2015 0:00;4,46
5/8/2015 0:00;4,46
6/8/2015 0:00;4,46
7/8/2015 0:00;4,46
8/8/2015 0:00;4,46
9/8/2015 0:00;4,46
10/8/2015 0:00;4,46
11/8/2015 0:00;4,46
12/8/2015 0:00;4,46
13/8/2015 0:00;4,46
14/8/2015 0:00;4,46
15/8/2015 0:00;4,46
16/8/2015 0:00;4,46
17/8/2015 0:00;4,46
18/8/2015 0:00;4,46
19/8/2015 0:00;4,46
20/8/2015 0:00;4,46
21/8/2015 0:00;4,46
22/8/2015 0:00;4,46
23/8/2015 0:00;4,46
24/8/2015 0:00;4,46
25/8/2015 0:00;4,46
26/8/2015 0:00;4,46
27/8/2015 0:00;4,46
28/8/2015 0:00;4,46
29/8/2015 0:00;4,46
30/8/2015 0:00;4,46
31/8/2015 0:00;4,46
1/9/2015 0:00;4,28
2/9/2015 0:00;4,28
3/9/2015 0:00;4,28
4/9/2015 0:00;4,28
5/9/2015 0:00;4,28
6/9/2015 0:00;4,28
7/9/2015 0:00;4,28
8/9/2015 0:00;4,28
9/9/2015 0:00;4,28
10/9/2015 0:00;4,28
11/9/2015 0:00;4,28
12/9/2015 0:00;4,28
13/9/2015 0:00;4,28
14/9/2015 0:00;4,28
15/9/2015 0:00;4,28
16/9/2015 0:00;4,28
17/9/2015 0:00;4,28
18/9/2015 0:00;4,28
19/9/2015 0:00;4,28
20/9/2015 0:00;4,28
21/9/2015 0:00;4,28
22/9/2015 0:00;4,28
23/9/2015 0:00;4,28
24/9/2015 0:00;4,28
25/9/2015 0:00;4,28
26/9/2015 0:00;4,28
27/9/2015 0:00;4,28
28/9/2015 0:00;4,28
29/9/2015 0:00;4,28
30/9/2015 0:00;4,28
1/10/2015 0:00;4,28
2/10/2015 0:00;4,28
3/10/2015 0:00;4,28
4/10/2015 0:00;4,28
5/10/2015 0:00;4,28
6/10/2015 0:00;4,28
7/10/2015 0:00;4,28
8/10/2015 0:00;4,28
9/10/2015 0:00;4,28
10/10/2015 0:00;4,28
11/10/2015 0:00;4,28
12/10/2015 0:00;4,28
13/10/2015 0:00;4,28
14/10/2015 0:00;4,28
15/10/2015 0:00;4,28
16/10/2015 0:00;4,28
17/10/2015 0:00;4,28
18/10/2015 0:00;4,28
19/10/2015 0:00;4,28
20/10/2015 0:00;4,28
21/10/2015 0:00;4,28
22/10/2015 0:00;4,28
23/10/2015 0:00;4,28
24/10/2015 0:00;4,28
25/10/2015 0:00;4,28
26/10/2015 0:00;4,28
27/10/2015 0:00;4,28
28/10/2015 0:00;4,28
29/10/2015 0:00;4,28
30/10/2015 0:00;4,28
31/10/2015 0:00;4,28
1/11/2015 0:00;4,28
2/11/2015 0:00;4,28
3/11/2015 0:00;4,28
4/11/2015 0:00;4,28
5/11/2015 0:00;4,28
6/11/2015 0:00;4,28
7/11/2015 0:00;4,28
8/11/2015 0:00;4,28
9/11/2015 0:00;4,28
10/11/2015 0:00;4,28
11/11/2015 0:00;4,28
12/11/2015 0:00;4,28
13/11/2015 0:00;4,28
14/11/2015 0:00;4,28
15/11/2015 0:00;4,28
16/11/2015 0:00;4,28
17/11/2015 0:00;4,28
18/11/2015 0:00;4,28
19/11/2015 0:00;4,28
20/11/2015 0:00;4,28
21/11/2015 0:00;4,28
22/11/2015 0:00;4,28
23/11/2015 0:00;4,28
24/11/2015 0:00;4,28
25/11/2015 0:00;4,28
26/11/2015 0:00;4,28
27/11/2015 0:00;4,28
28/11/2015 0:00;4,28
29/11/2015 0:00;4,28
30/11/2015 0:00;4,28
1/12/2015 0:00;4,77
2/12/2015 0:00;4,77
3/12/2015 0:00;4,77
4/12/2015 0:00;4,77
5/12/2015 0:00;4,77
6/12/2015 0:00;4,77
7/12/2015 0:00;4,77
8/12/2015 0:00;4,77
9/12/2015 0:00;4,77
10/12/2015 0:00;4,77
11/12/2015 0:00;4,77
12/12/2015 0:00;4,77
13/12/2015 0:00;4,77
14/12/2015 0:00;4,77
15/12/2015 0:00;4,77
16/12/2015 0:00;4,77
17/12/2015 0:00;4,77
18/12/2015 0:00;4,77
19/12/2015 0:00;4,77
20/12/2015 0:00;4,77
21/12/2015 0:00;4,77
22/12/2015 0:00;4,77
23/12/2015 0:00;4,77
24/12/2015 0:00;4,77
25/12/2015 0:00;4,77
26/12/2015 0:00;4,77
27/12/2015 0:00;4,77
28/12/2015 0:00;4,77
29/12/2015 0:00;4,77
30/12/2015 0:00;4,77
31/12/2015 0:00;4,77
1/1/2016 0:00;4,77
2/1/2016 0:00;4,77
3/1/2016 0:00;4,77
4/1/2016 0:00;4,77
5/1/2016 0:00;4,77
6/1/2016 0:00;4,77
7/1/2016 0:00;4,77
8/1/2016 0:00;4,77
9/1/2016 0:00;4,77
10/1/2016 0:00;4,77
11/1/2016 0:00;4,77
12/1/2016 0:00;4,77
13/1/2016 0:00;4,77
14/1/2016 0:00;4,77
15/1/2016 0:00;4,77
16/1/2016 0:00;4,77
17/1/2016 0:00;4,77
18/1/2016 0:00;4,77
19/1/2016 0:00;4,77
20/1/2016 0:00;4,77
21/1/2016 0:00;4,77
22/1/2016 0:00;4,77
23/1/2016 0:00;4,77
24/1/2016 0:00;4,77
25/1/2016 0:00;4,77
26/1/2016 0:00;4,77
27/1/2016 0:00;4,77
28/1/2016 0:00;4,77
29/1/2016 0:00;4,77
30/1/2016 0:00;4,77
31/1/2016 0:00;4,77
1/2/2016 0:00;4,77
2/2/2016 0:00;4,77
3/2/2016 0:00;4,77
4/2/2016 0:00;4,77
5/2/2016 0:00;4,77
6/2/2016 0:00;4,77
7/2/2016 0:00;4,77
8/2/2016 0:00;4,77
9/2/2016 0:00;4,77
10/2/2016 0:00;4,77
11/2/2016 0:00;4,77
12/2/2016 0:00;4,77
13/2/2016 0:00;4,77
14/2/2016 0:00;4,77
15/2/2016 0:00;4,77
16/2/2016 0:00;4,77
17/2/2016 0:00;4,77
18/2/2016 0:00;4,77
19/2/2016 0:00;4,77
20/2/2016 0:00;4,77
21/2/2016 0:00;4,77
22/2/2016 0:00;4,77
23/2/2016 0:00;4,77
24/2/2016 0:00;4,77
25/2/2016 0:00;4,77
26/2/2016 0:00;4,77
27/2/2016 0:00;4,77
28/2/2016 0:00;4,77
29/2/2016 0:00;4,77
1/3/2016 0:00;5,71
2/3/2016 0:00;5,71
3/3/2016 0:00;5,71
4/3/2016 0:00;5,71
5/3/2016 0:00;5,71
6/3/2016 0:00;5,71
7/3/2016 0:00;5,71
8/3/2016 0:00;5,71
9/3/2016 0:00;5,71
10/3/2016 0:00;5,71
11/3/2016 0:00;5,71
12/3/2016 0:00;5,71
13/3/2016 0:00;5,71
14/3/2016 0:00;5,71
15/3/2016 0:00;5,71
16/3/2016 0:00;5,71
17/3/2016 0:00;5,71
18/3/2016 0:00;5,71
19/3/2016 0:00;5,71
20/3/2016 0:00;5,71
21/3/2016 0:00;5,71
22/3/2016 0:00;5,71
23/3/2016 0:00;5,71
24/3/2016 0:00;5,71
25/3/2016 0:00;5,71
26/3/2016 0:00;5,71
27/3/2016 0:00;5,71
28/3/2016 0:00;5,71
29/3/2016 0:00;5,71
30/3/2016 0:00;5,71
31/3/2016 0:00;5,71
1/4/2016 0:00;5,71
2/4/2016 0:00;5,71
3/4/2016 0:00;5,71
4/4/2016 0:00;5,71
5/4/2016 0:00;5,71
6/4/2016 0:00;5,71
7/4/2016 0:00;5,71
8/4/2016 0:00;5,71
9/4/2016 0:00;5,71
10/4/2016 0:00;5,71
11/4/2016 0:00;5,71
12/4/2016 0:00;5,71
13/4/2016 0:00;5,71
14/4/2016 0:00;5,71
15/4/2016 0:00;5,71
16/4/2016 0:00;5,71
17/4/2016 0:00;5,71
18/4/2016 0:00;5,71
19/4/2016 0:00;5,71
20/4/2016 0:00;5,71
21/4/2016 0:00;5,71
22/4/2016 0:00;5,71
23/4/2016 0:00;5,71
24/4/2016 0:00;5,71
25/4/2016 0:00;5,71
26/4/2016 0:00;5,71
27/4/2016 0:00;5,71
28/4/2016 0:00;5,71
29/4/2016 0:00;5,71
30/4/2016 0:00;5,71
1/5/2016 0:00;5,71
2/5/2016 0:00;5,71
3/5/2016 0:00;5,71
4/5/2016 0:00;5,71
5/5/2016 0:00;5,71
6/5/2016 0:00;5,71
7/5/2016 0:00;5,71
8/5/2016 0:00;5,71
9/5/2016 0:00;5,71
10/5/2016 0:00;5,71
11/5/2016 0:00;5,71
12/5/2016 0:00;5,71
13/5/2016 0:00;5,71
14/5/2016 0:00;5,71
15/5/2016 0:00;5,71
16/5/2016 0:00;5,71
17/5/2016 0:00;5,71
18/5/2016 0:00;5,71
19/5/2016 0:00;5,71
20/5/2016 0:00;5,71
21/5/2016 0:00;5,71
22/5/2016 0:00;5,71
23/5/2016 0:00;5,71
24/5/2016 0:00;5,71
25/5/2016 0:00;5,71
26/5/2016 0:00;5,71
27/5/2016 0:00;5,71
28/5/2016 0:00;5,71
29/5/2016 0:00;5,71
30/5/2016 0:00;5,71
31/5/2016 0:00;5,71
1/6/2016 0:00;5,32
2/6/2016 0:00;5,32
3/6/2016 0:00;5,32
4/6/2016 0:00;5,32
5/6/2016 0:00;5,32
6/6/2016 0:00;5,32
7/6/2016 0:00;5,32
8/6/2016 0:00;5,32
9/6/2016 0:00;5,32
10/6/2016 0:00;5,32
11/6/2016 0:00;5,32
12/6/2016 0:00;5,32
13/6/2016 0:00;5,32
14/6/2016 0:00;5,32
15/6/2016 0:00;5,32
16/6/2016 0:00;5,32
17/6/2016 0:00;5,32
18/6/2016 0:00;5,32
19/6/2016 0:00;5,32
20/6/2016 0:00;5,32
21/6/2016 0:00;5,32
22/6/2016 0:00;5,32
23/6/2016 0:00;5,32
24/6/2016 0:00;5,32
25/6/2016 0:00;5,32
26/6/2016 0:00;5,32
27/6/2016 0:00;5,32
28/6/2016 0:00;5,32
29/6/2016 0:00;5,32
30/6/2016 0:00;5,32
1/7/2016 0:00;5,32
2/7/2016 0:00;5,32
3/7/2016 0:00;5,32
4/7/2016 0:00;5,32
5/7/2016 0:00;5,32
6/7/2016 0:00;5,32
7/7/2016 0:00;5,32
8/7/2016 0:00;5,32
9/7/2016 0:00;5,32
10/7/2016 0:00;5,32
11/7/2016 0:00;5,32
12/7/2016 0:00;5,32
13/7/2016 0:00;5,32
14/7/2016 0:00;5,32
15/7/2016 0:00;5,32
16/7/2016 0:00;5,32
17/7/2016 0:00;5,32
18/7/2016 0:00;5,32
19/7/2016 0:00;5,32
20/7/2016 0:00;5,32
21/7/2016 0:00;5,32
22/7/2016 0:00;5,32
23/7/2016 0:00;5,32
24/7/2016 0:00;5,32
25/7/2016 0:00;5,32
26/7/2016 0:00;5,32
27/7/2016 0:00;5,32
28/7/2016 0:00;5,32
29/7/2016 0:00;5,32
30/7/2016 0:00;5,32
31/7/2016 0:00;5,32
1/8/2016 0:00;5,32
2/8/2016 0:00;5,32
3/8/2016 0:00;5,32
4/8/2016 0:00;5,32
5/8/2016 0:00;5,32
6/8/2016 0:00;5,32
7/8/2016 0:00;5,32
8/8/2016 0:00;5,32
9/8/2016 0:00;5,32
10/8/2016 0:00;5,32
11/8/2016 0:00;5,32
12/8/2016 0:00;5,32
13/8/2016 0:00;5,32
14/8/2016 0:00;5,32
15/8/2016 0:00;5,32
16/8/2016 0:00;5,32
17/8/2016 0:00;5,32
18/8/2016 0:00;5,32
19/8/2016 0:00;5,32
20/8/2016 0:00;5,32
21/8/2016 0:00;5,32
22/8/2016 0:00;5,32
23/8/2016 0:00;5,32
24/8/2016 0:00;5,32
25/8/2016 0:00;5,32
26/8/2016 0:00;5,32
27/8/2016 0:00;5,32
28/8/2016 0:00;5,32
29/8/2016 0:00;5,32
30/8/2016 0:00;5,32
31/8/2016 0:00;5,32
1/9/2016 0:00;5,2
2/9/2016 0:00;5,2
3/9/2016 0:00;5,2
4/9/2016 0:00;5,2
5/9/2016 0:00;5,2
6/9/2016 0:00;5,2
7/9/2016 0:00;5,2
8/9/2016 0:00;5,2
9/9/2016 0:00;5,2
10/9/2016 0:00;5,2
11/9/2016 0:00;5,2
12/9/2016 0:00;5,2
13/9/2016 0:00;5,2
14/9/2016 0:00;5,2
15/9/2016 0:00;5,2
16/9/2016 0:00;5,2
17/9/2016 0:00;5,2
18/9/2016 0:00;5,2
19/9/2016 0:00;5,2
20/9/2016 0:00;5,2
21/9/2016 0:00;5,2
22/9/2016 0:00;5,2
23/9/2016 0:00;5,2
24/9/2016 0:00;5,2
25/9/2016 0:00;5,2
26/9/2016 0:00;5,2
27/9/2016 0:00;5,2
28/9/2016 0:00;5,2
29/9/2016 0:00;5,2
30/9/2016 0:00;5,2
1/10/2016 0:00;5,2
2/10/2016 0:00;5,2
3/10/2016 0:00;5,2
4/10/2016 0:00;5,2
5/10/2016 0:00;5,2
6/10/2016 0:00;5,2
7/10/2016 0:00;5,2
8/10/2016 0:00;5,2
9/10/2016 0:00;5,2
10/10/2016 0:00;5,2
11/10/2016 0:00;5,2
12/10/2016 0:00;5,2
13/10/2016 0:00;5,2
14/10/2016 0:00;5,2
15/10/2016 0:00;5,2
16/10/2016 0:00;5,2
17/10/2016 0:00;5,2
18/10/2016 0:00;5,2
19/10/2016 0:00;5,2
20/10/2016 0:00;5,2
21/10/2016 0:00;5,2
22/10/2016 0:00;5,2
23/10/2016 0:00;5,2
24/10/2016 0:00;5,2
25/10/2016 0:00;5,2
26/10/2016 0:00;5,2
27/10/2016 0:00;5,2
28/10/2016 0:00;5,2
29/10/2016 0:00;5,2
30/10/2016 0:00;5,2
31/10/2016 0:00;5,2
1/11/2016 0:00;5,2
2/11/2016 0:00;5,2
3/11/2016 0:00;5,2
4/11/2016 0:00;5,2
5/11/2016 0:00;5,2
6/11/2016 0:00;5,2
7/11/2016 0:00;5,2
8/11/2016 0:00;5,2
9/11/2016 0:00;5,2
10/11/2016 0:00;5,2
11/11/2016 0:00;5,2
12/11/2016 0:00;5,2
13/11/2016 0:00;5,2
14/11/2016 0:00;5,2
15/11/2016 0:00;5,2
16/11/2016 0:00;5,2
17/11/2016 0:00;5,2
18/11/2016 0:00;5,2
19/11/2016 0:00;5,2
20/11/2016 0:00;5,2
21/11/2016 0:00;5,2
22/11/2016 0:00;5,2
23/11/2016 0:00;5,2
24/11/2016 0:00;5,2
25/11/2016 0:00;5,2
26/11/2016 0:00;5,2
27/11/2016 0:00;5,2
28/11/2016 0:00;5,2
29/11/2016 0:00;5,2
30/11/2016 0:00;5,2
1/12/2016 0:00;5,21
2/12/2016 0:00;5,21
3/12/2016 0:00;5,21
4/12/2016 0:00;5,21
5/12/2016 0:00;5,21
6/12/2016 0:00;5,21
7/12/2016 0:00;5,21
8/12/2016 0:00;5,21
9/12/2016 0:00;5,21
10/12/2016 0:00;5,21
11/12/2016 0:00;5,21
12/12/2016 0:00;5,21
13/12/2016 0:00;5,21
14/12/2016 0:00;5,21
15/12/2016 0:00;5,21
16/12/2016 0:00;5,21
17/12/2016 0:00;5,21
18/12/2016 0:00;5,21
19/12/2016 0:00;5,21
20/12/2016 0:00;5,21
21/12/2016 0:00;5,21
22/12/2016 0:00;5,21
23/12/2016 0:00;5,21
24/12/2016 0:00;5,21
25/12/2016 0:00;5,21
26/12/2016 0:00;5,21
27/12/2016 0:00;5,21
28/12/2016 0:00;5,21
29/12/2016 0:00;5,21
30/12/2016 0:00;5,21
31/12/2016 0:00;5,21
1/1/2017 0:00;5,21
2/1/2017 0:00;5,21
3/1/2017 0:00;5,21
4/1/2017 0:00;5,21
5/1/2017 0:00;5,21
6/1/2017 0:00;5,21
7/1/2017 0:00;5,21
8/1/2017 0:00;5,21
9/1/2017 0:00;5,21
10/1/2017 0:00;5,21
11/1/2017 0:00;5,21
12/1/2017 0:00;5,21
13/1/2017 0:00;5,21
14/1/2017 0:00;5,21
15/1/2017 0:00;5,21
16/1/2017 0:00;5,21
17/1/2017 0:00;5,21
18/1/2017 0:00;5,21
19/1/2017 0:00;5,21
20/1/2017 0:00;5,21
21/1/2017 0:00;5,21
22/1/2017 0:00;5,21
23/1/2017 0:00;5,21
24/1/2017 0:00;5,21
25/1/2017 0:00;5,21
26/1/2017 0:00;5,21
27/1/2017 0:00;5,21
28/1/2017 0:00;5,21
29/1/2017 0:00;5,21
30/1/2017 0:00;5,21
31/1/2017 0:00;5,21
1/2/2017 0:00;5,21
2/2/2017 0:00;5,21
3/2/2017 0:00;5,21
4/2/2017 0:00;5,21
5/2/2017 0:00;5,21
6/2/2017 0:00;5,21
7/2/2017 0:00;5,21
8/2/2017 0:00;5,21
9/2/2017 0:00;5,21
10/2/2017 0:00;5,21
11/2/2017 0:00;5,21
12/2/2017 0:00;5,21
13/2/2017 0:00;5,21
14/2/2017 0:00;5,21
15/2/2017 0:00;5,21
16/2/2017 0:00;5,21
17/2/2017 0:00;5,21
18/2/2017 0:00;5,21
19/2/2017 0:00;5,21
20/2/2017 0:00;5,21
21/2/2017 0:00;5,21
22/2/2017 0:00;5,21
23/2/2017 0:00;5,21
24/2/2017 0:00;5,21
25/2/2017 0:00;5,21
26/2/2017 0:00;5,21
27/2/2017 0:00;5,21
28/2/2017 0:00;5,21
1/3/2017 0:00;4,39
2/3/2017 0:00;4,39
3/3/2017 0:00;4,39
4/3/2017 0:00;4,39
5/3/2017 0:00;4,39
6/3/2017 0:00;4,39
7/3/2017 0:00;4,39
8/3/2017 0:00;4,39
9/3/2017 0:00;4,39
10/3/2017 0:00;4,39
11/3/2017 0:00;4,39
12/3/2017 0:00;4,39
13/3/2017 0:00;4,39
14/3/2017 0:00;4,39
15/3/2017 0:00;4,39
16/3/2017 0:00;4,39
17/3/2017 0:00;4,39
18/3/2017 0:00;4,39
19/3/2017 0:00;4,39
20/3/2017 0:00;4,39
21/3/2017 0:00;4,39
22/3/2017 0:00;4,39
23/3/2017 0:00;4,39
24/3/2017 0:00;4,39
25/3/2017 0:00;4,39
26/3/2017 0:00;4,39
27/3/2017 0:00;4,39
28/3/2017 0:00;4,39
29/3/2017 0:00;4,39
30/3/2017 0:00;4,39
31/3/2017 0:00;4,39
1/4/2017 0:00;4,39
2/4/2017 0:00;4,39
3/4/2017 0:00;4,39
4/4/2017 0:00;4,39
5/4/2017 0:00;4,39
6/4/2017 0:00;4,39
7/4/2017 0:00;4,39
8/4/2017 0:00;4,39
9/4/2017 0:00;4,39
10/4/2017 0:00;4,39
11/4/2017 0:00;4,39
12/4/2017 0:00;4,39
13/4/2017 0:00;4,39
14/4/2017 0:00;4,39
15/4/2017 0:00;4,39
16/4/2017 0:00;4,39
17/4/2017 0:00;4,39
18/4/2017 0:00;4,39
19/4/2017 0:00;4,39
20/4/2017 0:00;4,39
21/4/2017 0:00;4,39
22/4/2017 0:00;4,39
23/4/2017 0:00;4,39
24/4/2017 0:00;4,39
25/4/2017 0:00;4,39
26/4/2017 0:00;4,39
27/4/2017 0:00;4,39
28/4/2017 0:00;4,39
29/4/2017 0:00;4,39
30/4/2017 0:00;4,39
1/5/2017 0:00;4,39
2/5/2017 0:00;4,39
3/5/2017 0:00;4,39
4/5/2017 0:00;4,39
5/5/2017 0:00;4,39
6/5/2017 0:00;4,39
7/5/2017 0:00;4,39
8/5/2017 0:00;4,39
9/5/2017 0:00;4,39
10/5/2017 0:00;4,39
11/5/2017 0:00;4,39
12/5/2017 0:00;4,39
13/5/2017 0:00;4,39
14/5/2017 0:00;4,39
15/5/2017 0:00;4,39
16/5/2017 0:00;4,39
17/5/2017 0:00;4,39
18/5/2017 0:00;4,39
19/5/2017 0:00;4,39
20/5/2017 0:00;4,39
21/5/2017 0:00;4,39
22/5/2017 0:00;4,39
23/5/2017 0:00;4,39
24/5/2017 0:00;4,39
25/5/2017 0:00;4,39
26/5/2017 0:00;4,39
27/5/2017 0:00;4,39
28/5/2017 0:00;4,39
29/5/2017 0:00;4,39
30/5/2017 0:00;4,39
31/5/2017 0:00;4,39
1/6/2017 0:00;4,49
2/6/2017 0:00;4,49
3/6/2017 0:00;4,49
4/6/2017 0:00;4,49
5/6/2017 0:00;4,49
6/6/2017 0:00;4,49
7/6/2017 0:00;4,49
8/6/2017 0:00;4,49
9/6/2017 0:00;4,49
10/6/2017 0:00;4,49
11/6/2017 0:00;4,49
12/6/2017 0:00;4,49
13/6/2017 0:00;4,49
14/6/2017 0:00;4,49
15/6/2017 0:00;4,49
16/6/2017 0:00;4,49
17/6/2017 0:00;4,49
18/6/2017 0:00;4,49
19/6/2017 0:00;4,49
20/6/2017 0:00;4,49
21/6/2017 0:00;4,49
22/6/2017 0:00;4,49
23/6/2017 0:00;4,49
24/6/2017 0:00;4,49
25/6/2017 0:00;4,49
26/6/2017 0:00;4,49
27/6/2017 0:00;4,49
28/6/2017 0:00;4,49
29/6/2017 0:00;4,49
30/6/2017 0:00;4,49
1/7/2017 0:00;4,49
2/7/2017 0:00;4,49
3/7/2017 0:00;4,49
4/7/2017 0:00;4,49
5/7/2017 0:00;4,49
6/7/2017 0:00;4,49
7/7/2017 0:00;4,49
8/7/2017 0:00;4,49
9/7/2017 0:00;4,49
10/7/2017 0:00;4,49
11/7/2017 0:00;4,49
12/7/2017 0:00;4,49
13/7/2017 0:00;4,49
14/7/2017 0:00;4,49
15/7/2017 0:00;4,49
16/7/2017 0:00;4,49
17/7/2017 0:00;4,49
18/7/2017 0:00;4,49
19/7/2017 0:00;4,49
20/7/2017 0:00;4,49
21/7/2017 0:00;4,49
22/7/2017 0:00;4,49
23/7/2017 0:00;4,49
24/7/2017 0:00;4,49
25/7/2017 0:00;4,49
26/7/2017 0:00;4,49
27/7/2017 0:00;4,49
28/7/2017 0:00;4,49
29/7/2017 0:00;4,49
30/7/2017 0:00;4,49
31/7/2017 0:00;4,49
1/8/2017 0:00;4,49
2/8/2017 0:00;4,49
3/8/2017 0:00;4,49
4/8/2017 0:00;4,49
5/8/2017 0:00;4,49
6/8/2017 0:00;4,49
7/8/2017 0:00;4,49
8/8/2017 0:00;4,49
9/8/2017 0:00;4,49
10/8/2017 0:00;4,49
11/8/2017 0:00;4,49
12/8/2017 0:00;4,49
13/8/2017 0:00;4,49
14/8/2017 0:00;4,49
15/8/2017 0:00;4,49
16/8/2017 0:00;4,49
17/8/2017 0:00;4,49
18/8/2017 0:00;4,49
19/8/2017 0:00;4,49
20/8/2017 0:00;4,49
21/8/2017 0:00;4,49
22/8/2017 0:00;4,49
23/8/2017 0:00;4,49
24/8/2017 0:00;4,49
25/8/2017 0:00;4,49
26/8/2017 0:00;4,49
27/8/2017 0:00;4,49
28/8/2017 0:00;4,49
29/8/2017 0:00;4,49
30/8/2017 0:00;4,49
31/8/2017 0:00;4,49
1/9/2017 0:00;4,13
2/9/2017 0:00;4,13
3/9/2017 0:00;4,13
4/9/2017 0:00;4,13
5/9/2017 0:00;4,13
6/9/2017 0:00;4,13
7/9/2017 0:00;4,13
8/9/2017 0:00;4,13
9/9/2017 0:00;4,13
10/9/2017 0:00;4,13
11/9/2017 0:00;4,13
12/9/2017 0:00;4,13
13/9/2017 0:00;4,13
14/9/2017 0:00;4,13
15/9/2017 0:00;4,13
16/9/2017 0:00;4,13
17/9/2017 0:00;4,13
18/9/2017 0:00;4,13
19/9/2017 0:00;4,13
20/9/2017 0:00;4,13
21/9/2017 0:00;4,13
22/9/2017 0:00;4,13
23/9/2017 0:00;4,13
24/9/2017 0:00;4,13
25/9/2017 0:00;4,13
26/9/2017 0:00;4,13
27/9/2017 0:00;4,13
28/9/2017 0:00;4,13
29/9/2017 0:00;4,13
30/9/2017 0:00;4,13
1/10/2017 0:00;4,13
2/10/2017 0:00;4,13
3/10/2017 0:00;4,13
4/10/2017 0:00;4,13
5/10/2017 0:00;4,13
6/10/2017 0:00;4,13
7/10/2017 0:00;4,13
8/10/2017 0:00;4,13
9/10/2017 0:00;4,13
10/10/2017 0:00;4,13
11/10/2017 0:00;4,13
12/10/2017 0:00;4,13
13/10/2017 0:00;4,13
14/10/2017 0:00;4,13
15/10/2017 0:00;4,13
16/10/2017 0:00;4,13
17/10/2017 0:00;4,13
18/10/2017 0:00;4,13
19/10/2017 0:00;4,13
20/10/2017 0:00;4,13
21/10/2017 0:00;4,13
22/10/2017 0:00;4,13
23/10/2017 0:00;4,13
24/10/2017 0:00;4,13
25/10/2017 0:00;4,13
26/10/2017 0:00;4,13
27/10/2017 0:00;4,13
28/10/2017 0:00;4,13
29/10/2017 0:00;4,13
30/10/2017 0:00;4,13
31/10/2017 0:00;4,13
1/11/2017 0:00;4,13
2/11/2017 0:00;4,13
3/11/2017 0:00;4,13
4/11/2017 0:00;4,13
5/11/2017 0:00;4,13
6/11/2017 0:00;4,13
7/11/2017 0:00;4,13
8/11/2017 0:00;4,13
9/11/2017 0:00;4,13
10/11/2017 0:00;4,13
11/11/2017 0:00;4,13
12/11/2017 0:00;4,13
13/11/2017 0:00;4,13
14/11/2017 0:00;4,13
15/11/2017 0:00;4,13
16/11/2017 0:00;4,13
17/11/2017 0:00;4,13
18/11/2017 0:00;4,13
19/11/2017 0:00;4,13
20/11/2017 0:00;4,13
21/11/2017 0:00;4,13
22/11/2017 0:00;4,13
23/11/2017 0:00;4,13
24/11/2017 0:00;4,13
25/11/2017 0:00;4,13
26/11/2017 0:00;4,13
27/11/2017 0:00;4,13
28/11/2017 0:00;4,13
29/11/2017 0:00;4,13
30/11/2017 0:00;4,13
1/12/2017 0:00;4,62
2/12/2017 0:00;4,62
3/12/2017 0:00;4,62
4/12/2017 0:00;4,62
5/12/2017 0:00;4,62
6/12/2017 0:00;4,62
7/12/2017 0:00;4,62
8/12/2017 0:00;4,62
9/12/2017 0:00;4,62
10/12/2017 0:00;4,62
11/12/2017 0:00;4,62
12/12/2017 0:00;4,62
13/12/2017 0:00;4,62
14/12/2017 0:00;4,62
15/12/2017 0:00;4,62
16/12/2017 0:00;4,62
17/12/2017 0:00;4,62
18/12/2017 0:00;4,62
19/12/2017 0:00;4,62
20/12/2017 0:00;4,62
21/12/2017 0:00;4,62
22/12/2017 0:00;4,62
23/12/2017 0:00;4,62
24/12/2017 0:00;4,62
25/12/2017 0:00;4,62
26/12/2017 0:00;4,62
27/12/2017 0:00;4,62
28/12/2017 0:00;4,62
29/12/2017 0:00;4,62
30/12/2017 0:00;4,62
31/12/2017 0:00;4,62
1/1/2018 0:00;4,62
2/1/2018 0:00;4,62
3/1/2018 0:00;4,62
4/1/2018 0:00;4,62
5/1/2018 0:00;4,62
6/1/2018 0:00;4,62
7/1/2018 0:00;4,62
8/1/2018 0:00;4,62
9/1/2018 0:00;4,62
10/1/2018 0:00;4,62
11/1/2018 0:00;4,62
12/1/2018 0:00;4,62
13/1/2018 0:00;4,62
14/1/2018 0:00;4,62
15/1/2018 0:00;4,62
16/1/2018 0:00;4,62
17/1/2018 0:00;4,62
18/1/2018 0:00;4,62
19/1/2018 0:00;4,62
20/1/2018 0:00;4,62
21/1/2018 0:00;4,62
22/1/2018 0:00;4,62
23/1/2018 0:00;4,62
24/1/2018 0:00;4,62
25/1/2018 0:00;4,62
26/1/2018 0:00;4,62
27/1/2018 0:00;4,62
28/1/2018 0:00;4,62
29/1/2018 0:00;4,62
30/1/2018 0:00;4,62
31/1/2018 0:00;4,62
1/2/2018 0:00;4,62
2/2/2018 0:00;4,62
3/2/2018 0:00;4,62
4/2/2018 0:00;4,62
5/2/2018 0:00;4,62
6/2/2018 0:00;4,62
7/2/2018 0:00;4,62
